ASV_name	Kingdom	Phylum	Class	Order	Family	Genus	Species
euk_asv16618	Eukaryota	Cercozoa	Chlorarachniophyceae	Chlorarachniophyceae uc	NPK2-lineage	NPK2-lineage uc	NPK2-lineage uc_sp.
euk_asv16619	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16622	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16623	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16624	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16625	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16626	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16627	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16629	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16630	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-I-3	Dino-I-3 uc	Dino-I-3 uc_sp.
euk_asv16632	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16633	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa uc
euk_asv16634	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniales uc	Gymnodiniales uc	Gymnodiniales uc
euk_asv16635	Eukaryota	Ochrophyta	MOCH-2	MOCH-2 uc	MOCH-2 uc	MOCH-2 uc	MOCH-2 uc_sp.
euk_asv16636	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16638	Eukaryota	Dinoflagellata	Noctilucophyceae	Noctilucales	Kofoidiniaceae	Kofoidinium	Kofoidinium_sp.
euk_asv16639	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-14	Dino-II-14 uc	Dino-II-14 uc_sp.
euk_asv16640	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
euk_asv16641	Eukaryota	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage uc	Protaspa-lineage uc_sp.
euk_asv16642	Eukaryota	Ciliophora	Nassophorea	Nassophorea uc	Discotrichidae	Discotrichidae uc	Discotrichidae uc_sp.
euk_asv16643	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16644	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16645	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16646	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16647	Eukaryota	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes uc	Chytridiomycetes uc_sp.
euk_asv16648	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Chaetoceros	Chaetoceros_peruvianus
euk_asv16649	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16650	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16651	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Pleurosigma	Pleurosigma_intermedium
euk_asv16652	Eukaryota	Haptophyta	Haptophyta uc	Haptophyta uc	Haptophyta uc	Haptophyta uc	Haptophyta uc
euk_asv16653	Eukaryota	Opalozoa	Bicoecea	Anoecales	Caecitellaceae	Caecitellus	Caecitellus_paraparvulus
euk_asv16654	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16655	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16656	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16657	Eukaryota	Sagenista	Labyrinthulomycetes	Thraustochytriales	Thraustochytriaceae	Amphifilidae	Amphifilidae_sp.
euk_asv16658	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-10-and-11	Dino-II-10-and-11 uc	Dino-II-10-and-11 uc_sp.
euk_asv16660	Eukaryota	Ochrophyta	Pelagophyceae	Pelagophyceae uc	Pelagophyceae uc	Pelagophyceae uc	Pelagophyceae uc_sp.
euk_asv16661	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16662	Eukaryota	Cercozoa	Phaeodarea	Phaeodarea uc	Phaeodarea uc	Phaeodarea uc	Phaeodarea uc
euk_asv16664	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Raphid-pennate uc	Raphid-pennate uc
euk_asv16665	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-10-and-11	Dino-II-10-and-11 uc	Dino-II-10-and-11 uc_sp.
euk_asv16666	Eukaryota	Ciliophora	Spirotrichea	Strombidiida	Strombidiida uc	Strombidiida uc	Strombidiida uc_sp.
euk_asv16667	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-10-and-11	Dino-II-10-and-11 uc	Dino-II-10-and-11 uc_sp.
euk_asv16668	Eukaryota	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage uc	Protaspa-lineage uc_sp.
euk_asv16669	Eukaryota	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_R	Strombidiidae_R uc	Strombidiidae_R uc_sp.
euk_asv16670	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-16	Dino-II-16 uc	Dino-II-16 uc_sp.
euk_asv16671	Eukaryota	Chlorophyta	Prasino-Clade-VIII	Prasino-Clade-VIII uc	Prasino-Clade-VIII uc	Prasino-Clade-VIII uc	Prasino-Clade-VIII uc_sp.
euk_asv16672	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-4	Dino-II-4 uc	Dino-II-4 uc_sp.
euk_asv16673	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-15	Dino-II-15 uc	Dino-II-15 uc_sp.
euk_asv16674	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_pygmaea
euk_asv16675	Eukaryota	Cercozoa	Cercozoa uc	Cercozoa uc	Cercozoa uc	Cercozoa uc	Cercozoa uc_sp.
euk_asv16676	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Porosira	Porosira_pseudodelicatula
euk_asv16677	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Eucampia	Eucampia uc
euk_asv16678	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16679	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
euk_asv16680	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Navicula	Navicula_lanceolata
euk_asv16681	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16682	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16683	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Abedinium	Abedinium_dasypus
euk_asv16684	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16685	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II uc	Dino-Group-II uc	Dino-Group-II uc_sp.
euk_asv16686	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-42	Dino-II-42 uc	Dino-II-42 uc_sp.
euk_asv16687	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-1	Dino-II-1 uc	Dino-II-1 uc_sp.
euk_asv16688	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16689	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16690	Eukaryota	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Clypeosphaeria	Clypeosphaeria_uniseptata
euk_asv16692	Eukaryota	Sagenista	MAST-8	MAST-8A	MAST-8A uc	MAST-8A uc	MAST-8A uc_sp.
euk_asv16693	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16694	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_mangini
euk_asv16695	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-1	Dino-II-1 uc	Dino-II-1 uc_sp.
euk_asv16697	Eukaryota	Sagenista	MAST-9	MAST-9C	MAST-9C uc	MAST-9C uc	MAST-9C uc_sp.
euk_asv16698	Eukaryota	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium_robustum
euk_asv16699	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16700	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16701	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16702	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16703	Eukaryota	Cercozoa	Filosa-Thecofilosea	Ebriida	Botuliformidae	Botuliforma	Botuliforma_benthica
euk_asv16704	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16705	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16706	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16707	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
euk_asv16708	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Balechina	Balechina_pachydermata
euk_asv16710	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_sp.
euk_asv16711	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_sp.
euk_asv16712	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16713	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_sp.
euk_asv16714	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16716	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Raphid-pennate uc	Raphid-pennate uc
euk_asv16717	Eukaryota	Opalozoa	MAST-3	MAST-3L	MAST-3L uc	MAST-3L uc	MAST-3L uc_sp.
euk_asv16718	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16719	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_sp.
euk_asv16720	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16721	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16722	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16723	Eukaryota	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea uc	Novel-clade-2	Novel-clade-2 uc	Novel-clade-2 uc_sp.
euk_asv16724	Eukaryota	Chlorophyta	Pyramimonadales	Pyramimonadales uc	Pyramimonadales uc	Pyramimonas	Pyramimonas_australis
euk_asv16725	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium uc
euk_asv16726	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16727	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
euk_asv16728	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16729	Eukaryota	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Suessiaceae uc	Suessiaceae uc
euk_asv16730	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniales uc	Gymnodiniales uc	Gymnodiniales uc
euk_asv16731	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc_sp.
euk_asv16732	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-1	Dino-II-1 uc	Dino-II-1 uc_sp.
euk_asv16733	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16734	Eukaryota	Ciliophora	Nassophorea	Nassophorea uc	Discotrichidae	Discotrichidae uc	Discotrichidae uc_sp.
euk_asv16735	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc_sp.
euk_asv16736	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16737	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16738	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16739	Eukaryota	Pseudofungi	Oomycota	Oomycota uc	Oomycota uc uc	Oomycota uc uc	Oomycota uc uc
euk_asv16740	Eukaryota	Cercozoa	Endomyxa-Phytomyxea	Plasmodiophorida	Plasmodiophorida uc	Plasmodiophorida uc	Plasmodiophorida uc
euk_asv16741	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16742	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales uc	Peridiniales uc	Peridiniales uc
euk_asv16743	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-3	Dino-II-3 uc	Dino-II-3 uc_sp.
euk_asv16744	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_helveticum
euk_asv16745	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-5	Dino-II-5 uc	Dino-II-5 uc_sp.
euk_asv16746	Eukaryota	Ochrophyta	Pelagophyceae	Pelagophyceae uc	Pelagophyceae uc	Pelagophyceae uc	Pelagophyceae uc_sp.
euk_asv16747	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16748	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Fragilariopsis	Fragilariopsis_sublineata
euk_asv16749	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodiniaceae uc	Gymnodiniaceae uc
euk_asv16750	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-17	Dino-II-17 uc	Dino-II-17 uc_sp.
euk_asv16751	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Chaetoceros	Chaetoceros_peruvianus
euk_asv16752	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_dorsalisulcum
euk_asv16753	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16754	Eukaryota	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloropicon	Chloropicon_laureae
euk_asv16755	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_helveticum
euk_asv16756	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-I-2	Dino-I-2 uc	Dino-I-2 uc_sp.
euk_asv16757	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16758	Eukaryota	Haptophyta	Prymnesiophyceae	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis_pouchetii
euk_asv16759	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_delicatissima
euk_asv16760	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16761	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Coscinodiscophyceae	Rhizosolenia	Rhizosolenia_delicatula
euk_asv16762	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16763	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16764	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16765	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Chaetoceros	Chaetoceros uc
euk_asv16766	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16767	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16768	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16769	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_dorsalisulcum
euk_asv16770	Eukaryota	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina uc
euk_asv16771	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16772	Eukaryota	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae	Strombidiidae uc	Strombidiidae uc
euk_asv16773	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Paulsenella	Paulsenella_vonstoschii
euk_asv16774	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc_sp.
euk_asv16775	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
euk_asv16777	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-26	Dino-II-26 uc	Dino-II-26 uc_sp.
euk_asv16778	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Bacillariophyta uc uc	Bacillariophyta uc uc	Bacillariophyta uc uc
euk_asv16779	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-II-1	Dino-II-1 uc	Dino-II-1 uc_sp.
euk_asv16780	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_ostenfeldii
euk_asv16781	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16782	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Chaetoceros	Chaetoceros uc
euk_asv16783	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Balechina	Balechina_pachydermata
euk_asv16784	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_furca
euk_asv16785	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Mediophyceae	Chaetoceros	Chaetoceros uc
euk_asv16786	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Coscinodiscophyceae	Actinocyclus	Actinocyclus_curvatulus
euk_asv16787	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Coscinodiscophyceae	Rhizosolenia	Rhizosolenia_imbricata_var_shrubsolei
euk_asv16788	Eukaryota	Pseudofungi	Oomycota	Oomycota uc	Peronosporales	Phytophthora	Phytophthora uc
euk_asv16789	Eukaryota	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cystofilobasidium	Cystofilobasidium_sp.
euk_asv16790	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16791	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis_vicina
euk_asv16792	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis_thomsoni
euk_asv16793	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis uc
euk_asv16794	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16795	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis_vicina
euk_asv16796	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16797	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis_thomsoni
euk_asv16798	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16799	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis uc
euk_asv16800	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16801	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16802	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis uc
euk_asv16803	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Protocystis	Protocystis_thomsoni
euk_asv16804	Eukaryota	Cercozoa	Phaeodarea	Phaeogromida	Challengeriidae	Challengeron	Challengeron_tizardi
euk_asv16805	Eukaryota	Opalozoa	MAST-3	MAST-3F	MAST-3F uc	MAST-3F uc	MAST-3F uc_sp.
euk_asv16806	Eukaryota	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales uc	Peridiniales uc	Peridiniales uc
euk_asv16807	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16808	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_heterogrammum
euk_asv16809	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16810	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16811	Eukaryota	Ochrophyta	Bolidophyceae	Parmales	Parmales uc	Parmales uc	Parmales uc
euk_asv16812	Eukaryota	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Chytridiomycetes uc	Chytridiomycetes uc
euk_asv16813	Eukaryota	Cercozoa	Filosa-Imbricatea	Euglyphida	Euglyphida uc	Euglyphida uc	Euglyphida uc_sp.
euk_asv16814	Eukaryota	Ochrophyta	Bacillariophyta	Bacillariophyta uc	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia uc
euk_asv16815	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16816	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Mantoniella	Mantoniella_clade_B
euk_asv16817	Eukaryota	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_helveticum
euk_asv16818	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16819	Eukaryota	Dinoflagellata	Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium uc
euk_asv16820	Eukaryota	Dinoflagellata	Dinophyceae	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc	Dinophyceae uc
euk_asv16821	Eukaryota	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_H	Strombidiidae_H uc	Strombidiidae_H uc_sp.
euk_asv16822	Eukaryota	Cercozoa	Cercozoa uc	Cercozoa uc	Cercozoa uc	Cercozoa uc	Cercozoa uc
euk_asv16823	Eukaryota	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc	Eukaryota uc
euk_asv16824	Eukaryota	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-I-2	Dino-I-2 uc	Dino-I-2 uc_sp.
